16, 16, 1.526681 
16, 32, 1.739721 
16, 64, 1.841920 
16, 128, 1.757408 
16, 256, 1.571505 
16, 512, 2.104176 
16, 1024, 4.930861 
36, 16, 3.834181 
36, 256, 1.689105 
36, 512, 1.974199 
36, 1024, 5.725337 
49, 16, 1.627269 
49, 128, 2.053734 
49, 256, 1.501029 
49, 512, 1.780483 
49, 1024, 4.993633 
64, 16, 1.342176 
64, 128, 2.173768 
64, 256, 1.781455 
64, 512, 3.756754 
64, 1024, 4.504231 
16, 16, 1.395726 
16, 32, 1.755354 
16, 64, 1.465825 
16, 128, 1.509425 
16, 256, 1.800431 
16, 512, 2.345757 
16, 1024, 4.420516 
36, 16, 1.390079 
36, 64, 1.372775 
36, 256, 1.424910 
36, 512, 1.764940 
36, 1024, 7.626265 
49, 16, 2.248748 
49, 128, 1.021716 
49, 256, 1.416878 
49, 512, 1.801795 
49, 1024, 5.827207 
64, 16, 2.340475 
64, 128, 1.169573 
64, 256, 1.515316 
64, 512, 1.607882 
64, 1024, 11.420324 
16, 16, 1.691716 
16, 32, 1.503577 
16, 64, 1.851873 
16, 128, 1.757906 
16, 256, 1.484630 
16, 512, 1.812148 
16, 1024, 4.285284 
36, 16, 1.340201 
36, 256, 1.585741 
36, 512, 1.937479 
36, 1024, 4.250510 
49, 16, 1.364439 
49, 128, 1.462538 
49, 256, 1.244307 
49, 512, 2.140801 
49, 1024, 3.840469 
64, 16, 1.194371 
64, 128, 1.323112 
64, 256, 1.616891 
64, 512, 9.408279 
64, 1024, 4.005900 
16, 16, 1.442174 
16, 32, 1.608325 
16, 64, 1.593879 
16, 128, 1.483413 
16, 256, 1.670331 
16, 512, 2.573804 
16, 1024, 4.724560 
36, 16, 1.321800 
36, 256, 1.610284 
36, 512, 3.325833 
36, 1024, 4.659573 
49, 16, 1.296788 
49, 128, 1.666096 
49, 256, 1.287996 
49, 512, 3.220414 
49, 1024, 4.129416 
64, 16, 1.330633 
64, 128, 1.101754 
64, 256, 1.295473 
64, 512, 1.550053 
64, 1024, 3.627243 
16, 16, 1.538246 
16, 32, 1.419632 
16, 64, 1.514119 
16, 128, 1.258660 
16, 256, 1.474854 
16, 512, 1.556263 
16, 1024, 4.989750 
36, 16, 1.466820 
36, 64, 1.182849 
36, 256, 1.328007 
36, 512, 1.900209 
36, 1024, 4.601966 
49, 16, 1.163139 
49, 128, 1.366181 
49, 256, 1.193905 
49, 512, 1.873569 
49, 1024, 4.516312 
64, 16, 1.247607 
64, 128, 1.278110 
64, 256, 1.348812 
64, 512, 1.735944 
64, 1024, 4.795288 
16, 16, 1.313752 
16, 16, 2.206092 
16, 32, 1.610519 
16, 64, 1.622087 
16, 128, 1.370025 
16, 256, 1.634645 
16, 512, 1.945741 
16, 1024, 4.407992 
36, 16, 1.343191 
36, 64, 0.960385 
36, 256, 1.025779 
36, 512, 1.823141 
36, 1024, 5.111110 
49, 16, 1.680704 
49, 128, 1.050794 
49, 256, 0.950471 
49, 512, 1.131244 
49, 1024, 3.914618 
64, 16, 1.498824 
64, 128, 1.540237 
64, 256, 0.871462 
64, 512, 1.666744 
64, 1024, 3.649752 
16, 16, 1.497740 
16, 32, 1.278285 
16, 64, 1.429369 
16, 128, 1.129513 
16, 256, 1.564953 
16, 512, 2.429723 
16, 1024, 5.313578 
36, 16, 1.369223 
36, 64, 1.369985 
36, 256, 1.101805 
36, 512, 1.564148 
36, 1024, 5.395221 
49, 16, 1.122832 
49, 128, 1.498776 
49, 256, 1.028241 
49, 512, 1.302270 
49, 1024, 4.297641 
64, 16, 0.654966 
64, 128, 1.546949 
64, 256, 0.905977 
64, 512, 2.115283 
64, 1024, 4.776390 
16, 16, 1.345900 
16, 32, 1.183111 
16, 64, 1.371163 
16, 128, 1.480319 
16, 256, 1.129987 
16, 512, 1.597319 
16, 1024, 5.209232 
36, 16, 1.359078 
36, 64, 1.584107 
36, 256, 1.343918 
36, 512, 1.526689 
36, 1024, 4.126493 
49, 16, 1.098065 
49, 128, 1.109126 
49, 256, 1.231714 
49, 512, 1.949045 
49, 1024, 4.854208 
64, 16, 1.328069 
64, 128, 1.074379 
64, 256, 0.653826 
64, 512, 1.308923 
64, 1024, 3.629452 
16, 16, 1.839617 
16, 32, 1.520812 
16, 64, 1.329823 
16, 128, 1.645814 
16, 256, 1.474965 
16, 512, 2.602866 
16, 1024, 5.057234 
36, 16, 1.632579 
36, 64, 1.583871 
36, 256, 2.360019 
36, 512, 2.179354 
36, 1024, 3.932347 
49, 16, 0.627254 
49, 128, 1.554812 
49, 256, 0.882500 
49, 512, 1.803628 
49, 1024, 3.650162 
64, 16, 0.821632 
64, 128, 1.828178 
64, 256, 0.997162 
64, 512, 1.821747 
64, 1024, 2.806332 
16, 16, 1.273811 
16, 32, 1.157978 
16, 64, 1.401090 
16, 128, 1.757703 
16, 256, 1.253065 
16, 512, 2.133328 
16, 1024, 3.600613 
36, 16, 1.370937 
36, 64, 1.306837 
36, 256, 1.549994 
36, 512, 2.349745 
36, 1024, 5.060120 
49, 16, 1.321007 
49, 128, 1.207216 
49, 256, 1.734384 
49, 512, 1.925172 
49, 1024, 5.395972 
64, 16, 1.258245 
64, 128, 1.365023 
64, 256, 1.264556 
64, 512, 2.970463 
64, 1024, 4.406889 
16, 16, 3.199978 
16, 32, 1.743252 
16, 64, 1.553872 
16, 128, 1.725815 
16, 256, 1.183813 
16, 512, 1.481270 
16, 1024, 4.382094 
36, 16, 2.555990 
36, 64, 1.532498 
36, 256, 1.375719 
36, 512, 2.698318 
36, 1024, 3.764537 
49, 16, 0.926805 
49, 128, 1.063220 
49, 256, 0.598126 
49, 512, 1.269799 
49, 1024, 6.021523 
64, 16, 1.717964 
64, 128, 0.791106 
64, 256, 0.785357 
64, 512, 1.265920 
64, 1024, 3.238958 
16, 16, 1.066091 
16, 32, 1.209819 
16, 64, 1.490264 
16, 128, 1.151743 
16, 256, 1.308480 
16, 512, 1.816890 
16, 1024, 4.161427 
36, 16, 1.054987 
36, 64, 1.003090 
36, 256, 0.859757 
36, 512, 1.330668 
36, 1024, 5.085753 
49, 16, 0.931151 
49, 128, 1.031218 
49, 256, 1.030617 
49, 512, 1.374809 
49, 1024, 3.857427 
64, 16, 1.162204 
64, 128, 1.150869 
64, 256, 0.559440 
64, 512, 1.258565 
64, 1024, 4.589583 
16, 16, 1.638809 
16, 32, 1.469364 
16, 64, 1.299767 
16, 128, 1.240136 
16, 256, 1.336631 
16, 512, 1.267429 
16, 1024, 4.018919 
36, 16, 1.182909 
36, 64, 1.673066 
36, 256, 1.773988 
36, 512, 4.305626 
36, 1024, 4.402089 
49, 16, 1.171337 
49, 128, 0.799639 
49, 256, 0.842268 
49, 512, 1.446134 
64, 1024, 4.474550 
64, 512, 1.395824 
64, 128, 0.874072 
64, 16, 0.874984 
49, 1024, 4.222323 
49, 512, 1.363726 
49, 128, 0.892786 
49, 16, 1.007316 
36, 1024, 3.987958 
36, 512, 1.505858 
36, 64, 1.066297 
36, 16, 1.128392 
16, 1024, 4.340996 
16, 512, 2.211729 
16, 128, 1.117481 
16, 64, 1.101943 
16, 32, 1.406084 
16, 16, 1.132102 
64, 1024, 3.905569 
64, 512, 1.441488 
64, 128, 0.802685 
64, 1024, 5.319404 
64, 512, 2.334068 
64, 128, 2.094116 
64, 16, 0.972117 
49, 1024, 3.077384 
49, 512, 1.461381 
49, 128, 0.941888 
49, 16, 0.883140 
36, 1024, 3.352997 
36, 512, 1.539093 
36, 64, 1.146886 
36, 16, 1.311767 
16, 1024, 4.224376 
16, 512, 1.969562 
16, 128, 1.297081 
16, 64, 1.153703 
16, 32, 1.490629 
16, 16, 1.151677 
64, 1024, 3.796472 
64, 512, 1.513942 
64, 128, 0.957674 
64, 16, 0.730046 
49, 1024, 3.346757 
49, 512, 1.335741 
49, 128, 1.250133 
49, 16, 3.429673 
36, 1024, 4.095676 
36, 512, 1.722672 
36, 64, 1.070755 
36, 16, 1.324194 
16, 1024, 4.053092 
16, 512, 1.761522 
16, 128, 1.433641 
16, 64, 1.198102 
16, 32, 1.369719 
16, 16, 1.133780 
64, 1024, 3.930806 
64, 512, 1.376934 
64, 128, 1.076146 
64, 16, 0.930607 
49, 1024, 4.002497 
49, 512, 1.383222 
49, 128, 0.842623 
49, 16, 0.797602 
36, 1024, 4.261001 
36, 512, 1.739724 
36, 64, 1.143000 
36, 16, 1.076965 
16, 1024, 4.980966 
16, 512, 2.853448 
16, 128, 1.813549 
16, 64, 1.839748 
16, 32, 1.585066 
16, 16, 1.661911 
64, 1024, 3.231490 
64, 512, 1.556321 
64, 128, 0.878854 
64, 16, 0.678588 
49, 1024, 4.078399 
49, 512, 1.413833 
49, 128, 0.736576 
49, 16, 1.037096 
36, 1024, 4.063496 
36, 512, 1.390871 
36, 64, 0.992699 
36, 16, 1.119939 
16, 1024, 5.042813 
16, 512, 1.563797 
16, 128, 1.321507 
16, 64, 1.337710 
16, 32, 1.281777 
16, 16, 1.354063 
64, 1024, 3.573570 
64, 512, 1.754799 
64, 128, 0.921763 
64, 16, 2.346788 
49, 1024, 5.846619 
49, 512, 2.135782 
49, 128, 1.239250 
49, 16, 1.059601 
36, 1024, 3.878919 
36, 512, 1.335644 
36, 64, 1.222979 
36, 16, 1.176578 
16, 1024, 3.581432 
16, 512, 1.530445 
16, 128, 1.237759 
16, 64, 1.131070 
16, 32, 1.461754 
16, 16, 0.980337 
64, 1024, 3.219741 
64, 512, 1.431617 
64, 128, 0.750091 
64, 16, 1.033267 
49, 1024, 3.947199 
49, 512, 1.559378 
49, 128, 1.008005 
49, 16, 0.883367 
36, 1024, 3.877551 
36, 512, 1.364681 
36, 64, 1.106440 
36, 16, 1.215097 
16, 1024, 5.131244 
16, 512, 2.725305 
16, 128, 2.276103 
16, 64, 2.585893 
16, 32, 1.770025 
16, 16, 1.581373 
64, 1024, 3.275646 
64, 512, 1.054033 
64, 128, 0.825738 
64, 16, 0.518018 
49, 1024, 3.637537 
49, 512, 1.259124 
49, 128, 1.106173 
49, 16, 0.723999 
36, 1024, 4.742330 
36, 512, 1.557952 
36, 64, 0.903361 
36, 16, 0.930877 
16, 1024, 4.380298 
16, 512, 1.507294 
16, 128, 1.286048 
16, 64, 1.253747 
16, 32, 1.290121 
16, 16, 1.208011 
64, 1024, 4.873278 
64, 512, 4.372453 
64, 128, 1.593072 
64, 16, 0.638106 
49, 1024, 2.923227 
49, 512, 1.199490 
49, 128, 1.145077 
49, 16, 0.767490 
36, 1024, 3.534274 
36, 512, 1.540401 
36, 64, 0.880509 
36, 16, 1.182904 
16, 1024, 4.537704 
16, 512, 1.657526 
16, 128, 1.325871 
16, 64, 1.389582 
16, 32, 1.325717 
16, 16, 1.369909 
64, 1024, 3.914127 
64, 512, 1.293762 
64, 128, 1.054642 
64, 16, 0.794192 
49, 1024, 4.241942 
49, 512, 1.275087 
49, 128, 1.154819 
49, 16, 0.802214 
36, 1024, 5.961903 
36, 512, 2.500970 
36, 64, 1.151610 
36, 16, 1.200950 
16, 1024, 4.969059 
16, 512, 2.287842 
16, 128, 1.597795 
16, 64, 1.803921 
16, 32, 1.888618 
16, 16, 1.905950 
64, 1024, 3.781195 
64, 512, 1.444396 
64, 128, 2.494015 
64, 16, 1.094485 
49, 1024, 5.401736 
49, 512, 1.536066 
49, 128, 0.883178 
49, 16, 0.980757 
36, 1024, 4.016968 
36, 512, 1.426654 
36, 64, 1.179015 
36, 16, 1.048098 
16, 1024, 4.325201 
16, 512, 1.708117 
16, 128, 1.430180 
16, 64, 1.349785 
16, 32, 1.203555 
16, 16, 1.438055 
64, 1024, 2.933830 
64, 512, 1.287993 
64, 128, 1.290040 
64, 16, 0.518296 
49, 1024, 3.612503 
49, 512, 1.093476 
49, 128, 0.534235 
49, 16, 0.971346 
36, 1024, 5.563252 
64, 1024, 5.779886 
64, 512, 2.203171 
64, 128, 1.470731 
36, 512, 2.509807 
36, 64, 2.349111 
64, 16, 1.234310 
36, 16, 1.840371 
49, 1024, 6.743888 
49, 512, 2.153194 
49, 128, 1.634730 
16, 1024, 5.655709 
16, 512, 2.823721 
49, 16, 1.436340 
16, 128, 2.001938 
16, 64, 2.714042 
16, 32, 2.493707 
16, 16, 2.232245 
36, 1024, 3.374360 
36, 512, 1.734341 
36, 64, 0.973607 
36, 16, 1.102657 
16, 1024, 5.997664 
16, 512, 2.636602 
16, 128, 1.660574 
16, 64, 1.837839 
16, 32, 1.787988 
16, 16, 1.399450 
